run_id,lactinv_sample_id,bmc_sample_id,lane1,lane2
230202YilA,202305285,D23-115277,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115277-1-6110F/230202YilA_D23-115277-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115277-2-6110F/230202YilA_D23-115277-2_phiX_bestmap.bam
230202YilA,202305301,D23-115278,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115278-1-6110F/230202YilA_D23-115278-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115278-2-6110F/230202YilA_D23-115278-2_phiX_bestmap.bam
230202YilA,202306919,D23-115279,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115279-1-6110F/230202YilA_D23-115279-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115279-2-6110F/230202YilA_D23-115279-2_phiX_bestmap.bam
230202YilA,202306927,D23-115280,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115280-1-6110F/230202YilA_D23-115280-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115280-2-6110F/230202YilA_D23-115280-2_phiX_bestmap.bam
230202YilA,202302533,D23-115281,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115281-1-6110F/230202YilA_D23-115281-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115281-2-6110F/230202YilA_D23-115281-2_phiX_bestmap.bam
230202YilA,202307036,D23-115282,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115282-1-6110F/230202YilA_D23-115282-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115282-2-6110F/230202YilA_D23-115282-2_phiX_bestmap.bam
230202YilA,202306986,D23-115283,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115283-1-6110F/230202YilA_D23-115283-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115283-2-6110F/230202YilA_D23-115283-2_phiX_bestmap.bam
230202YilA,202305517,D23-115284,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115284-1-6110F/230202YilA_D23-115284-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115284-2-6110F/230202YilA_D23-115284-2_phiX_bestmap.bam
230202YilA,202304575,D23-115285,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115285-1-6110F/230202YilA_D23-115285-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115285-2-6110F/230202YilA_D23-115285-2_phiX_bestmap.bam
230202YilA,202304632,D23-115286,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115286-1-6110F/230202YilA_D23-115286-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115286-2-6110F/230202YilA_D23-115286-2_phiX_bestmap.bam
230202YilA,202304582,D23-115287,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115287-1-6110F/230202YilA_D23-115287-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115287-2-6110F/230202YilA_D23-115287-2_phiX_bestmap.bam
230202YilA,202305256,D23-115288,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115288-1-6110F/230202YilA_D23-115288-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115288-2-6110F/230202YilA_D23-115288-2_phiX_bestmap.bam
230202YilA,202306056,D23-115289,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115289-1-6110F/230202YilA_D23-115289-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115289-2-6110F/230202YilA_D23-115289-2_phiX_bestmap.bam
230202YilA,202306048,D23-115290,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115290-1-6110F/230202YilA_D23-115290-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115290-2-6110F/230202YilA_D23-115290-2_phiX_bestmap.bam
230202YilA,202305049,D23-115291,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115291-1-6110F/230202YilA_D23-115291-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115291-2-6110F/230202YilA_D23-115291-2_phiX_bestmap.bam
230202YilA,202302830,D23-115292,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115292-1-6110F/230202YilA_D23-115292-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115292-2-6110F/230202YilA_D23-115292-2_phiX_bestmap.bam
230202YilA,202302649,D23-115293,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115293-1-6110F/230202YilA_D23-115293-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115293-2-6110F/230202YilA_D23-115293-2_phiX_bestmap.bam
230202YilA,202302677,D23-115294,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115294-1-6110F/230202YilA_D23-115294-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115294-2-6110F/230202YilA_D23-115294-2_phiX_bestmap.bam
230202YilA,203323513,D23-115295,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115295-1-6110F/230202YilA_D23-115295-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115295-2-6110F/230202YilA_D23-115295-2_phiX_bestmap.bam
230202YilA,202305340,D23-115296,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115296-1-6110F/230202YilA_D23-115296-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115296-2-6110F/230202YilA_D23-115296-2_phiX_bestmap.bam
230202YilA,202305347,D23-115297,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115297-1-6110F/230202YilA_D23-115297-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115297-2-6110F/230202YilA_D23-115297-2_phiX_bestmap.bam
230202YilA,202309335,D23-115298,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115298-1-6110F/230202YilA_D23-115298-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115298-2-6110F/230202YilA_D23-115298-2_phiX_bestmap.bam
230202YilA,202302807,D23-115299,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115299-1-6110F/230202YilA_D23-115299-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115299-2-6110F/230202YilA_D23-115299-2_phiX_bestmap.bam
230202YilA,202302651,D23-115300,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115300-1-6110F/230202YilA_D23-115300-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115300-2-6110F/230202YilA_D23-115300-2_phiX_bestmap.bam
230202YilA,202308533,D23-115301,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115301-1-6110F/230202YilA_D23-115301-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115301-2-6110F/230202YilA_D23-115301-2_phiX_bestmap.bam
230202YilA,202302783,D23-115302,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115302-1-6110F/230202YilA_D23-115302-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115302-2-6110F/230202YilA_D23-115302-2_phiX_bestmap.bam
230202YilA,203323530,D23-115303,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115303-1-6110F/230202YilA_D23-115303-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115303-2-6110F/230202YilA_D23-115303-2_phiX_bestmap.bam
230202YilA,203323537,D23-115304,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115304-1-6110F/230202YilA_D23-115304-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115304-2-6110F/230202YilA_D23-115304-2_phiX_bestmap.bam
230202YilA,202307163,D23-115305,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115305-1-6110F/230202YilA_D23-115305-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115305-2-6110F/230202YilA_D23-115305-2_phiX_bestmap.bam
230202YilA,202307171,D23-115306,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115306-1-6110F/230202YilA_D23-115306-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115306-2-6110F/230202YilA_D23-115306-2_phiX_bestmap.bam
230202YilA,202307202,D23-115307,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115307-1-6110F/230202YilA_D23-115307-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115307-2-6110F/230202YilA_D23-115307-2_phiX_bestmap.bam
230202YilA,202307220,D23-115308,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115308-1-6110F/230202YilA_D23-115308-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115308-2-6110F/230202YilA_D23-115308-2_phiX_bestmap.bam
230202YilA,202307231,D23-115309,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115309-1-6110F/230202YilA_D23-115309-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115309-2-6110F/230202YilA_D23-115309-2_phiX_bestmap.bam
230202YilA,202308942,D23-115310,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115310-1-6110F/230202YilA_D23-115310-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115310-2-6110F/230202YilA_D23-115310-2_phiX_bestmap.bam
230202YilA,202306289,D23-115311,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115311-1-6110F/230202YilA_D23-115311-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115311-2-6110F/230202YilA_D23-115311-2_phiX_bestmap.bam
230202YilA,202306315,D23-115312,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115312-1-6110F/230202YilA_D23-115312-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115312-2-6110F/230202YilA_D23-115312-2_phiX_bestmap.bam
230202YilA,202306347,D23-115313,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115313-1-6110F/230202YilA_D23-115313-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115313-2-6110F/230202YilA_D23-115313-2_phiX_bestmap.bam
230202YilA,202306350,D23-115314,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115314-1-6110F/230202YilA_D23-115314-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115314-2-6110F/230202YilA_D23-115314-2_phiX_bestmap.bam
230202YilA,202307416,D23-115315,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115315-1-6110F/230202YilA_D23-115315-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115315-2-6110F/230202YilA_D23-115315-2_phiX_bestmap.bam
230202YilA,202307372,D23-115316,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115316-1-6110F/230202YilA_D23-115316-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115316-2-6110F/230202YilA_D23-115316-2_phiX_bestmap.bam
230202YilA,202307386,D23-115317,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115317-1-6110F/230202YilA_D23-115317-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115317-2-6110F/230202YilA_D23-115317-2_phiX_bestmap.bam
230202YilA,202307352,D23-115318,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115318-1-6110F/230202YilA_D23-115318-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115318-2-6110F/230202YilA_D23-115318-2_phiX_bestmap.bam
230202YilA,202307423,D23-115319,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115319-1-6110F/230202YilA_D23-115319-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115319-2-6110F/230202YilA_D23-115319-2_phiX_bestmap.bam
230202YilA,202304800,D23-115320,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115320-1-6110F/230202YilA_D23-115320-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115320-2-6110F/230202YilA_D23-115320-2_phiX_bestmap.bam
230202YilA,202305901,D23-115321,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115321-1-6110F/230202YilA_D23-115321-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115321-2-6110F/230202YilA_D23-115321-2_phiX_bestmap.bam
230202YilA,202307321,D23-115322,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115322-1-6110F/230202YilA_D23-115322-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115322-2-6110F/230202YilA_D23-115322-2_phiX_bestmap.bam
230202YilA,202307329,D23-115323,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115323-1-6110F/230202YilA_D23-115323-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115323-2-6110F/230202YilA_D23-115323-2_phiX_bestmap.bam
230202YilA,202309057,D23-115324,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115324-1-6110F/230202YilA_D23-115324-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115324-2-6110F/230202YilA_D23-115324-2_phiX_bestmap.bam
230202YilA,202309690,D23-115325,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115325-1-6110F/230202YilA_D23-115325-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115325-2-6110F/230202YilA_D23-115325-2_phiX_bestmap.bam
230202YilA,202308515,D23-115326,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115326-1-6110F/230202YilA_D23-115326-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115326-2-6110F/230202YilA_D23-115326-2_phiX_bestmap.bam
230202YilA,202306225,D23-115327,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115327-1-6110F/230202YilA_D23-115327-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115327-2-6110F/230202YilA_D23-115327-2_phiX_bestmap.bam
230202YilA,202306238,D23-115328,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115328-1-6110F/230202YilA_D23-115328-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115328-2-6110F/230202YilA_D23-115328-2_phiX_bestmap.bam
230202YilA,202304885,D23-115329,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115329-1-6110F/230202YilA_D23-115329-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115329-2-6110F/230202YilA_D23-115329-2_phiX_bestmap.bam
230202YilA,202305976,D23-115330,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115330-1-6110F/230202YilA_D23-115330-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115330-2-6110F/230202YilA_D23-115330-2_phiX_bestmap.bam
230202YilA,202304910,D23-115331,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115331-1-6110F/230202YilA_D23-115331-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115331-2-6110F/230202YilA_D23-115331-2_phiX_bestmap.bam
230202YilA,202306374,D23-115332,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115332-1-6110F/230202YilA_D23-115332-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115332-2-6110F/230202YilA_D23-115332-2_phiX_bestmap.bam
230202YilA,202308998,D23-115333,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115333-1-6110F/230202YilA_D23-115333-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115333-2-6110F/230202YilA_D23-115333-2_phiX_bestmap.bam
230202YilA,202308994,D23-115334,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115334-1-6110F/230202YilA_D23-115334-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115334-2-6110F/230202YilA_D23-115334-2_phiX_bestmap.bam
230202YilA,202309963,D23-115335,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115335-1-6110F/230202YilA_D23-115335-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115335-2-6110F/230202YilA_D23-115335-2_phiX_bestmap.bam
230202YilA,202309600,D23-115336,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115336-1-6110F/230202YilA_D23-115336-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115336-2-6110F/230202YilA_D23-115336-2_phiX_bestmap.bam
230202YilA,202309544,D23-115337,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115337-1-6110F/230202YilA_D23-115337-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115337-2-6110F/230202YilA_D23-115337-2_phiX_bestmap.bam
230202YilA,202309409,D23-115338,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115338-1-6110F/230202YilA_D23-115338-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115338-2-6110F/230202YilA_D23-115338-2_phiX_bestmap.bam
230202YilA,202302550,D23-115339,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115339-1-6110F/230202YilA_D23-115339-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115339-2-6110F/230202YilA_D23-115339-2_phiX_bestmap.bam
230202YilA,202302694,D23-115340,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115340-1-6110F/230202YilA_D23-115340-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115340-2-6110F/230202YilA_D23-115340-2_phiX_bestmap.bam
230202YilA,202302559,D23-115341,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115341-1-6110F/230202YilA_D23-115341-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115341-2-6110F/230202YilA_D23-115341-2_phiX_bestmap.bam
230202YilA,202302572,D23-115342,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115342-1-6110F/230202YilA_D23-115342-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115342-2-6110F/230202YilA_D23-115342-2_phiX_bestmap.bam
230202YilA,202302577,D23-115343,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115343-1-6110F/230202YilA_D23-115343-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115343-2-6110F/230202YilA_D23-115343-2_phiX_bestmap.bam
230202YilA,202308607,D23-115344,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115344-1-6110F/230202YilA_D23-115344-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115344-2-6110F/230202YilA_D23-115344-2_phiX_bestmap.bam
230202YilA,202309450,D23-115346,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115346-1-6110F/230202YilA_D23-115346-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115346-2-6110F/230202YilA_D23-115346-2_phiX_bestmap.bam
