user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
LV2B000060	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.96	0.752	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.96	0.752	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.03, 0.47; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.48, 0.484; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.93, 0.47; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.48, 0.208; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.02, 0.263; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 82.99, 0.248; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.57, 0.212; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.51, 0.216; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.4, 0.206; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.27, 0.193; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.12, 0.21	94.56	11	N/A	N/A
LV2B000061	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	GCF_013394085.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	97.69	0.839	GCF_013394085.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	97.69	0.839	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001293735.1, s__Limosilactobacillus gorillae, 95.0, 81.28, 0.22	96.37	11	N/A	N/A
LV2B000062	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	GCF_013394085.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	97.68	0.839	GCF_013394085.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	97.68	0.839	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001293735.1, s__Limosilactobacillus gorillae, 95.0, 81.34, 0.219	96.37	11	N/A	N/A
LV2B000063	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.91	0.755	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.91	0.755	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.47; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.71, 0.475; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.07, 0.47; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.5, 0.208; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.31, 0.246; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.06, 0.264; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.51, 0.21; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.48, 0.194; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.3, 0.204; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.27, 0.217; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.0, 0.216	94.56	11	N/A	N/A
LV2B000064	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.753	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.753	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.67, 0.483; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.91, 0.471; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.42, 0.207; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.16, 0.264; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.12, 0.246; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.51, 0.211; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.34, 0.195; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.3, 0.206; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.2, 0.215; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.82, 0.213	94.56	11	N/A	N/A
LV2B000065	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.92	0.74	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.92	0.74	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.47; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.76, 0.478; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.05, 0.461; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.57, 0.207; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.34, 0.246; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 82.95, 0.266; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.53, 0.211; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.5, 0.19; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.43, 0.2; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.39, 0.213; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.03, 0.211	94.56	11	N/A	N/A
LV2B000066	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.99	0.74	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.99	0.74	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.45, 0.479; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.96, 0.458; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.26, 0.208; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.2, 0.26; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.04, 0.245; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.4, 0.216; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.38, 0.21; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.32, 0.198; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.27, 0.19; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.95, 0.212	94.56	11	N/A	N/A
LV2B000067	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.99	0.739	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.99	0.739	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.469; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.56, 0.477; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.97, 0.462; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.38, 0.207; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.22, 0.25; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.01, 0.26; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.43, 0.215; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.41, 0.192; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.4, 0.201; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.35, 0.212; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.96, 0.211	94.56	11	N/A	N/A
LV2B000068	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.0	0.749	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.0	0.749	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.03, 0.472; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.73, 0.48; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.95, 0.468; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.04, 0.266; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.01, 0.251; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.01, 0.211; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.64, 0.217; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.56, 0.206; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.41, 0.214; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.37, 0.196; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.83, 0.212	94.56	11	N/A	N/A
LV2B000069	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.05	0.746	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.05	0.746	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.03, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.73, 0.483; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.89, 0.464; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.31, 0.21; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.21, 0.264; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.03, 0.248; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.59, 0.213; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.43, 0.218; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.37, 0.209; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.31, 0.194; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.98, 0.211	94.56	11	N/A	N/A
LV2B000070	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.94	0.75	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.94	0.75	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.469; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.71, 0.478; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.07, 0.471; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.24, 0.267; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.19, 0.208; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.11, 0.248; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.49, 0.212; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.32, 0.194; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.31, 0.215; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.3, 0.206; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.87, 0.211	94.56	11	N/A	N/A
LV2B000071	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.09	0.752	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.09	0.752	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.469; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.58, 0.482; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.94, 0.47; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.28, 0.206; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.16, 0.263; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.0, 0.248; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.53, 0.211; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.42, 0.215; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.41, 0.195; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.38, 0.205; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.89, 0.21	94.56	11	N/A	N/A
LV2B000072	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.75	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.75	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.71, 0.484; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.86, 0.471; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.25, 0.211; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.14, 0.269; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.03, 0.249; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.58, 0.196; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.55, 0.214; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.4, 0.204; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.37, 0.214; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.96, 0.214	94.56	11	N/A	N/A
LV2B000073	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	GCF_013394085.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	97.44	0.84	GCF_013394085.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	97.44	0.84	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001293735.1, s__Limosilactobacillus gorillae, 95.0, 82.12, 0.222	96.37	11	N/A	N/A
LV2B000074	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.75	0.728	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.75	0.728	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.26, 0.474; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.75, 0.481; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.1, 0.455; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 83.7, 0.249; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.35, 0.212; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.3, 0.245; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.2, 0.271; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.82, 0.214; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.69, 0.196; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.49, 0.215; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.13, 0.224	91.26	11	N/A	N/A
LV2B000075	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.08	0.727	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.08	0.727	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.28, 0.475; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.75, 0.481; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.19, 0.455; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 83.88, 0.247; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.48, 0.209; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.44, 0.268; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.22, 0.245; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.87, 0.214; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.63, 0.198; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.56, 0.214; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.27, 0.223	91.26	11	N/A	N/A
LV2B000076	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.84	0.735	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.84	0.735	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.15, 0.472; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.79, 0.486; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.16, 0.442; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 83.6, 0.239; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.58, 0.263; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.57, 0.207; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.45, 0.247; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.95, 0.214; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.57, 0.191; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.39, 0.214; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.07, 0.221	90.43	11	N/A	N/A
LV2B000077	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.7	0.735	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.7	0.735	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.15, 0.474; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.81, 0.486; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.24, 0.44; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 83.56, 0.242; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.51, 0.208; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.5, 0.263; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.25, 0.249; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.69, 0.212; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.64, 0.192; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.42, 0.21; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.22, 0.22	90.43	11	N/A	N/A
